거래소코드,회사명,회계년도,label,pred,proba1
035890,(주)서희건설,2012/12,1.0,1,0.98000365
035900,(주)제이와이피엔터테인먼트,2013/12,1.0,1,0.8888742
036000,(주)예림당,2019/12,0.0,0,0.005876615
036010,아비코전자(주),2012/12,1.0,1,0.9508331
036030,(주)케이티알파,2012/12,1.0,1,0.96088964
036090,(주)위지트,2019/12,0.0,0,0.013518635
036170,(주)클라우드에어,2012/12,1.0,1,0.95640147
036180,지더블유바이텍(주),2012/12,1.0,1,0.9631105
036210,태산엘시디(주),2012/12,0.0,0,0.049291205
036220,(주)인포피아,2012/12,0.0,0,0.1048066
036260,(주)이매진아시아,2012/12,0.0,0,0.06622934
036420,(주)콘텐트리중앙,2020/12,0.0,0,0.013509622
036490,에스케이 머티리얼즈(주),2013/12,1.0,1,0.8897336
036500,(주)에스에스컴텍,2014/12,0.0,0,0.039160624
036540,(주)에스에프에이반도체,2013/12,1.0,1,0.9509752
036580,(주)팜스코,2013/12,1.0,1,0.97211075
036620,감성코퍼레이션(주),2012/12,0.0,0,0.009435933
036630,세종텔레콤(주),2012/12,0.0,0,0.057680804
036690,(주)코맥스,2021/12,0.0,1,0.7376796
036710,(주)심텍홀딩스,2013/12,1.0,1,0.9161989
036930,주성엔지니어링(주),2012/12,0.0,0,0.0045990124
037230,(주)한국팩키지,2012/12,0.0,0,0.1003666
037270,(주)와이지플러스,2014/12,0.0,0,0.07375736
037340,(주)씨엘인터내셔널,2013/12,0.0,0,0.028215265
037370,(주)이지,2012/12,1.0,1,0.92748576
037400,우리엔터프라이즈(주),2014/12,1.0,1,0.9894851
037460,삼지전자(주),2014/12,1.0,1,0.9186768
037760,(주)쎄니트,2020/12,1.0,0,0.23084083
037950,엘컴텍(주),2012/12,0.0,0,0.0056724087
038010,(주)제일테크노스,2020/12,0.0,0,0.26420715
038060,(주)루멘스,2017/12,0.0,0,0.055240445
038110,에코플라스틱(주),2017/12,0.0,0,0.09163861
038290,(주)마크로젠,2019/12,1.0,1,0.9296104
038340,(주)무궁화인포메이션테크놀로지,2012/12,0.0,0,0.03271965
038460,(주)바이오스마트,2020/12,1.0,1,0.8779556
038500,(주)삼표시멘트,2012/12,0.0,0,0.11849207
038530,(주)케이바이오컴퍼니,2013/12,0.0,0,0.027669923
038620,위즈코프(주),2012/12,0.0,0,0.018720554
038680,에스넷시스템(주),2015/12,0.0,0,0.06066526
038880,(주)아이에이,2012/12,0.0,0,0.003626708
038950,(주)파인디지털,2015/12,0.0,0,0.068367295
039010,현대에이치티(주),2013/12,1.0,1,0.8982055
039020,(주)이건홀딩스,2012/12,0.0,0,0.11731337
039130,(주)하나투어,2019/12,0.0,0,0.05676047
039200,(주)오스코텍,2012/12,0.0,0,0.013965156
039230,에이아이비트(주),2012/12,0.0,0,0.030485757
039290,인포뱅크(주),2013/12,0.0,0,0.04189083
039530,(주)씨앤케이인터내셔널,2013/12,0.0,0,0.039052624
039560,(주)다산네트웍스,2014/12,0.0,0,0.08819129
039740,한국정보공학(주),2012/12,1.0,1,0.9604558
039790,(주)위노바,2012/12,0.0,0,0.126461
039840,(주)디오,2013/12,0.0,0,0.074591435
039850,(주)태창파로스,2012/12,0.0,0,0.061198223
039860,(주)나노엔텍,2012/12,0.0,0,0.09595769
039980,(주)리노스,2019/12,0.0,0,0.09932227
040160,(주)누리플렉스,2012/12,1.0,1,0.9073864
040300,(주)와이티엔,2014/12,0.0,0,0.027552793
040350,(주)큐로컴,2012/12,0.0,0,0.13679776
040610,(주)에스지엔지,2018/12,0.0,0,0.050598696
040670,(주)와이즈파워,2012/12,0.0,0,0.01054899
041440,(주)현대에버다임,2021/12,1.0,1,0.68907505
041520,(주)이라이콤,2017/12,1.0,1,0.94470763
041590,(주)플래스크,2015/12,0.0,0,0.05476441
041910,(주)에스텍파마,2014/12,0.0,0,0.02395384
041960,(주)코미팜,2012/12,0.0,0,0.025996562
042000,카페24(주),2021/12,0.0,0,0.015385779
042040,(주)케이피엠테크,2012/12,0.0,0,0.022140346
042600,(주)새로닉스,2017/12,1.0,1,0.9746402
042660,한화오션(주),2012/12,0.0,0,0.076488785
042670,에이치디현대인프라코어(주),2012/12,1.0,1,0.936575
042940,(주)상지카일룸,2012/12,0.0,0,0.008262317
043090,(주)엑서지21,2014/12,0.0,0,0.06488768
043100,(주)솔고바이오메디칼,2012/12,0.0,0,0.02181939
043200,(주)파루,2012/12,0.0,0,0.0150155155
043220,(주)티에스넥스젠,2012/12,0.0,0,0.027307793
043260,성호전자(주),2012/12,0.0,0,0.039620284
043290,케이맥(주),2012/12,1.0,1,0.9451231
043340,(주)에쎈테크,2012/12,1.0,1,0.9826774
043360,(주)디지아이,2012/12,0.0,0,0.052616753
043580,(주)에임하이글로벌,2014/12,0.0,0,0.029714659
043590,웰킵스하이텍(주),2013/12,0.0,0,0.0104899425
043610,(주)지니뮤직,2013/12,1.0,1,0.92975134
043650,(주)국순당,2015/12,0.0,0,0.058864623
043710,(주)서울리거,2013/12,0.0,0,0.0013334823
043910,(주)자연과환경,2012/12,0.0,0,0.052829538
044180,KD(주),2013/12,0.0,0,0.018118845
044340,(주)위닉스,2015/12,0.0,0,0.02181312
044380,(주)주연테크,2012/12,0.0,0,0.10723455
044480,(주)블레이드엔터테인먼트,2014/12,0.0,0,0.043680813
044490,(주)태웅,2013/12,1.0,1,0.99557316
044780,(주)에이치케이,2015/12,1.0,1,0.9630868
044820,코스맥스비티아이(주),2019/12,0.0,0,0.057697937
045300,성우테크론(주),2012/12,0.0,0,0.029773554
045340,(주)토탈소프트뱅크,2012/12,0.0,0,0.020952167
045520,(주)크린앤사이언스,2021/12,0.0,0,0.32518423
045890,(주)금빛,2012/12,1.0,1,0.89736575
045970,(주)코아시아,2012/12,0.0,0,0.038852975
046070,(주)코다코,2017/12,0.0,0,0.053959746
046110,한일네트웍스(주),2014/12,1.0,1,0.9380197
046120,(주)오르비텍,2013/12,0.0,0,0.012818921
046210,에이치엘비파나진(주),2012/12,0.0,0,0.0016391918
046310,(주)백금티앤에이,2013/12,0.0,0,0.08773846
046400,디브이에스코리아(주),2012/12,1.0,1,0.88066554
046890,서울반도체(주),2014/12,1.0,1,0.9575129
046940,우원개발(주),2013/12,1.0,1,0.95530874
046970,(주)우리로,2013/12,0.0,0,0.015115416
047040,(주)대우건설,2013/12,1.0,1,0.96815354
047080,(주)한빛소프트,2015/12,0.0,0,0.07124501
047310,(주)파워로직스,2013/12,1.0,1,0.97873586
047400,유니온머티리얼(주),2018/12,1.0,1,0.9836193
047440,레이젠(주),2012/12,0.0,0,0.037043512
047560,(주)이스트소프트,2016/12,0.0,0,0.08320589
047770,(주)코데즈컴바인,2012/12,0.0,0,0.007945606
047810,한국항공우주산업(주),2017/12,1.0,1,0.98609877
047820,(주)초록뱀미디어,2017/12,0.0,0,0.05555498
047920,에이치엘비제약(주),2016/12,0.0,0,0.041427776
048410,현대바이오사이언스(주),2012/12,0.0,0,0.007718026
048430,(주)유라테크,2020/12,1.0,1,0.8884317
048470,(주)대동스틸,2012/12,1.0,1,0.97209495
048530,(주)인트론바이오테크놀로지,2012/12,0.0,0,0.07190711
048550,(주)에스엠컬처앤콘텐츠,2021/12,1.0,0,0.18811806
048770,(주)티피씨메카트로닉스,2016/12,1.0,1,0.9329967
048830,(주)엔피케이,2015/12,1.0,1,0.902456
048870,(주)시너지이노베이션,2012/12,0.0,0,0.06740068
048910,대원미디어(주),2013/12,1.0,1,0.9599941
049070,인탑스(주),2014/12,1.0,1,0.91733646
049080,(주)기가레인,2015/12,0.0,0,0.018253397
049120,(주)파인디앤씨,2012/12,0.0,0,0.06896161
049180,(주)셀루메드,2013/12,0.0,0,0.04363189
049470,에스지에이(주),2012/12,1.0,1,0.9185741
049480,(주)오픈베이스,2018/12,1.0,1,0.96044606
049520,유아이엘(주),2020/12,0.0,1,0.5398336
049550,(주)잉크테크,2013/12,0.0,0,0.05654039
049630,재영솔루텍(주),2012/12,0.0,0,0.09537254
049800,(주)우진플라임,2014/12,0.0,0,0.03933889
049830,(주)승일,2019/12,1.0,1,0.9607587
049950,(주)미래컴퍼니,2013/12,0.0,0,0.051955402
050090,(주)비케이홀딩스,2012/12,0.0,0,0.123675525
050110,(주)캠시스,2016/12,1.0,1,0.9540788
050120,(주)ES큐브,2013/12,1.0,1,0.81988996
050320,에스에이치엔엘(주),2012/12,0.0,0,0.08091923
050760,(주)에스폴리텍,2014/12,0.0,0,0.02019314
050890,(주)쏠리드,2016/12,1.0,1,0.95698273
051160,(주)지어소프트,2012/12,0.0,0,0.09038806
051170,(주)썬코어,2012/12,0.0,0,0.053009797
051310,(주)포스코플랜텍,2012/12,0.0,0,0.035533365
051360,(주)토비스,2020/12,0.0,1,0.6458075
051370,(주)인터플렉스,2013/12,0.0,0,0.16556264
051380,(주)피씨디렉트,2013/12,1.0,1,0.9807505
051500,씨제이프레시웨이(주),2020/12,1.0,0,0.17484713
051630,진양화학(주),2017/12,0.0,0,0.06761702
051780,(주)큐로홀딩스,2012/12,0.0,0,0.03913069
051980,(주)중앙첨단소재,2013/12,0.0,0,0.011390437
052020,(주)에스티큐브,2012/12,0.0,0,0.10356633
052190,(주)세영디앤씨,2015/12,0.0,0,0.0054113558
052260,(주)현대바이오랜드,2020/12,1.0,0,0.090315014
052270,(주)우전,2014/12,0.0,0,0.011605695
052290,(주)트레이스,2012/12,0.0,0,0.055931803
052300,(주)씨티프라퍼티,2012/12,1.0,1,0.9313687
052330,(주)코텍,2020/12,0.0,1,0.7924091
052400,코나아이(주),2016/12,0.0,0,0.055118732
052420,오성첨단소재(주),2012/12,0.0,0,0.0062378473
052460,아이크래프트(주),2019/12,1.0,1,0.9735814
052670,(주)제일바이오,2020/12,0.0,1,0.87336046
052710,(주)아모텍,2014/12,1.0,1,0.9868074
052770,(주)아이톡시,2020/12,0.0,1,0.54431903
052860,(주)아이앤씨테크놀로지,2012/12,0.0,0,0.019514034
052900,(주)케이엑스하이텍,2012/12,0.0,0,0.024368847
053030,(주)바이넥스,2012/12,0.0,0,0.0302929
053060,(주)세동,2012/12,0.0,0,0.0124221
053110,(주)소리바다,2017/12,0.0,0,0.046955902
053160,(주)프리엠스,2019/12,0.0,0,0.14519358
053280,예스이십사(주),2017/12,0.0,0,0.053857263
053290,(주)엔이능률,2018/12,1.0,1,0.97720337
053330,(주)영진코퍼레이션,2012/12,0.0,0,0.0019879814
053350,이니텍(주),2021/12,0.0,0,0.07863742
053450,(주)세코닉스,2017/12,1.0,1,0.98673767
053590,(주)한국테크놀로지,2012/12,0.0,0,0.025007162
053620,(주)태양,2018/12,1.0,1,0.968512
053660,현진소재(주),2012/12,0.0,0,0.071131445
053700,삼보모터스(주),2019/12,1.0,1,0.9592872
053810,(주)아이팩토리,2012/12,0.0,0,0.030656872
053870,(주)지티앤티,2012/12,0.0,0,0.025340796
053950,경남제약(주),2013/12,1.0,1,0.8711705
053980,오상자이엘(주),2016/12,1.0,1,0.87058
054040,한국컴퓨터(주),2018/12,1.0,1,0.9819118
054090,(주)삼진엘앤디,2014/12,1.0,1,0.97215986
054180,(주)메디콕스,2021/12,0.0,0,0.0034886734
054210,(주)이랜텍,2017/12,0.0,0,0.11287964
054300,(주)팬스타엔터프라이즈,2013/12,0.0,0,0.004114958
054340,(주)피앤텔,2012/12,0.0,0,0.027062202
054410,(주)케이피티유,2014/12,1.0,1,0.94364494
054450,(주)텔레칩스,2012/12,0.0,0,0.08327253
054540,삼영엠텍(주),2017/12,0.0,0,0.020335197
054620,(주)에이피에스,2017/12,0.0,0,0.032702956
054630,(주)에이디칩스,2012/12,0.0,0,0.0866235
054780,(주)키이스트,2013/12,1.0,1,0.9717236
054920,(주)한컴위드,2013/12,0.0,0,0.032647327
054940,(주)엑사이엔씨,2012/12,1.0,1,0.9107449
056080,(주)유진로봇,2012/12,0.0,0,0.028986305
056090,이노시스(주),2016/12,0.0,0,0.039173968
056340,(주)씨유전자,2012/12,0.0,0,0.026610931
056360,코위버(주),2018/12,1.0,1,0.98336595
056700,신화인터텍(주),2014/12,1.0,1,0.88324744
056730,씨앤티85(주),2012/12,0.0,0,0.015558087
057030,(주)와이비엠넷,2015/12,0.0,0,0.08108409
057500,에스케이씨솔믹스(주),2012/12,0.0,0,0.022483405
057540,옴니시스템(주),2012/12,0.0,0,0.062643774
057680,(주)티사이언티픽,2013/12,1.0,1,0.8542684
057880,(주)피에이치씨,2012/12,0.0,0,0.09938275
058110,(주)멕아이씨에스,2016/12,0.0,0,0.05474427
058220,(주)아리온테크놀로지,2016/12,0.0,0,0.040079772
058370,(주)비엔씨컴퍼니,2012/12,0.0,0,0.030974733
058430,포스코스틸리온(주),2012/12,0.0,0,0.05112505
058450,(주)엔터파트너즈,2012/12,1.0,1,0.9536525
058530,파나케이아(주),2012/12,1.0,1,0.9769183
058650,(주)세아홀딩스,2020/12,1.0,0,0.38318193
058730,다스코(주),2020/12,1.0,0,0.038192794
058820,(주)CMG제약,2012/12,0.0,0,0.020105617
059090,(주)미코,2013/12,0.0,0,0.035463214
059100,(주)아이컴포넌트,2012/12,0.0,0,0.070088886
059210,(주)메타바이오메드,2014/12,1.0,1,0.75802815
060150,인선이엔티(주),2012/12,0.0,0,0.036529664
060230,소니드(주),2012/12,1.0,1,0.96031773
060240,(주)룽투코리아,2013/12,0.0,0,0.051700566
060260,(주)뉴보텍,2014/12,1.0,1,0.9230572
060280,큐렉소(주),2012/12,0.0,0,0.006287843
060300,(주)레드로버,2012/12,1.0,1,0.8034353
060370,엘에스마린솔루션(주),2018/12,1.0,1,0.92707044
060380,(주)동양에스텍,2012/12,1.0,1,0.99302095
060480,국일신동(주),2019/12,0.0,0,0.037393615
060540,(주)에스에이티,2012/12,0.0,0,0.079793654
060560,(주)홈센타홀딩스,2012/12,1.0,1,0.9222567
060570,(주)드림어스컴퍼니,2012/12,0.0,0,0.02612159
060590,(주)씨티씨바이오,2014/12,1.0,1,0.9241811
060720,(주)케이에이치바텍,2016/12,0.0,0,0.020441206
060900,대한그린파워(주),2012/12,0.0,0,0.01667861
060910,(주)프리젠,2012/12,0.0,0,0.017515767
061040,(주)알에프텍,2014/12,1.0,1,0.92785674
061460,(주)한진피앤씨,2012/12,0.0,0,0.026598806
061970,엘비세미콘(주),2013/12,0.0,0,0.048267443
062860,(주)티엘아이,2013/12,1.0,1,0.91825336
062970,(주)피피아이,2020/12,0.0,0,0.30737868
063160,(주)종근당바이오,2014/12,1.0,1,0.9523424
063170,(주)서울옥션,2019/12,0.0,0,0.05671897
063440,(주)에스엠라이프디자인그룹,2012/12,0.0,0,0.022485647
063760,(주)이엘피,2021/12,0.0,1,0.8609186
064090,(주)웨스트라이즈,2012/12,0.0,0,0.08014684
064240,(주)홈캐스트,2012/12,0.0,0,0.06963591
064260,(주)다날,2012/12,0.0,0,0.05127557
064290,(주)인텍플러스,2013/12,0.0,0,0.05533644
064350,현대로템(주),2014/12,0.0,0,0.038160287
064480,(주)브리지텍,2017/12,1.0,1,0.96558636
064520,(주)테크엘,2017/12,0.0,0,0.0082499245
064550,(주)바이오니아,2012/12,0.0,0,0.05935201
064800,(주)젬백스링크,2012/12,0.0,0,0.14552583
064820,(주)케이프,2012/12,0.0,0,0.002298044
065060,(주)지엔코,2015/12,0.0,0,0.036301855
065130,(주)탑엔지니어링,2020/12,0.0,1,0.6475539
065150,(주)대산에프앤비,2015/12,0.0,0,0.05512521
065160,(주)에프티이앤이,2012/12,0.0,0,0.016602369
065170,(주)비엘팜텍,2015/12,1.0,1,0.9241666
065180,(주)해피드림,2012/12,0.0,0,0.020064648
065270,(주)플렉스컴,2014/12,0.0,0,0.017651333
065420,(주)에스아이리소스,2012/12,1.0,1,0.93240905
065440,(주)이루온,2012/12,1.0,1,0.89393944
065450,(주)빅텍,2012/12,1.0,1,0.8990204
065500,(주)오리엔트정공,2012/12,0.0,0,0.059522353
065560,(주)녹원씨엔아이,2012/12,0.0,0,0.021692036
065570,삼영이엔씨(주),2019/12,0.0,0,0.107057765
065620,(주)제낙스,2012/12,0.0,0,0.052766826
065650,(주)메디프론디비티,2012/12,0.0,0,0.03687294
065660,(주)안트로젠,2018/12,0.0,0,0.04941051
065680,(주)우주일렉트로닉스,2018/12,1.0,1,0.9989134
065690,(주)파커스,2013/12,1.0,1,0.9472355
065770,(주)씨에스,2012/12,0.0,0,0.06770893
065940,(주)바이오빌,2012/12,0.0,0,0.020185107
065950,(주)웰크론,2014/12,1.0,1,0.91336817
066110,(주)한프,2012/12,0.0,0,0.045429576
066130,(주)하츠,2012/12,0.0,0,0.059362475
066270,에스케이커뮤니케이션즈(주),2012/12,0.0,0,0.030528199
066310,(주)큐에스아이,2018/12,1.0,1,0.9030108
066350,(주)티에스엠텍,2013/12,0.0,0,0.047012977
066360,(주)체리부로,2018/12,0.0,0,0.08937137
066410,(주)버킷스튜디오,2012/12,1.0,1,0.9679013
066430,(주)와이오엠,2018/12,0.0,0,0.06594281
066590,우수AMS(주),2012/12,1.0,1,0.9737086
066700,(주)테라젠이텍스,2012/12,1.0,1,0.91019666
066790,(주)씨씨에스충북방송,2012/12,0.0,0,0.015895946
066900,(주)디에이피,2019/12,1.0,1,0.9886989
066910,(주)손오공,2012/12,0.0,0,0.06193985
066970,(주)엘앤에프,2012/12,0.0,0,0.05807364
066980,한성크린텍(주),2012/12,0.0,0,0.011525618
067080,대화제약(주),2020/12,1.0,0,0.4079813
067170,(주)오텍,2021/12,0.0,0,0.11165211
067250,STX조선해양(주),2012/12,0.0,0,0.017748723
067290,제이더블유신약(주),2012/12,0.0,0,0.041147575
067310,하나마이크론(주),2012/12,0.0,0,0.004606038
067390,(주)아스트,2020/12,0.0,0,0.03403557
067570,엔브이에이치코리아(주),2018/12,1.0,1,0.9370487
067630,에이치엘비생명과학(주),2012/12,0.0,0,0.003865348
067770,(주)세진티에스,2012/12,0.0,0,0.118855886
067920,(주)이글루코퍼레이션,2013/12,0.0,0,0.13080586
067990,도이치모터스(주),2013/12,0.0,0,0.04866629
068050,(주)팬엔터테인먼트,2013/12,0.0,0,0.032286648
068150,(주)케이엔씨글로벌,2012/12,0.0,0,0.00620193
068240,(주)다원시스,2021/12,0.0,0,0.069923855
068290,(주)삼성출판사,2020/12,1.0,0,0.20532358
068760,(주)셀트리온제약,2015/12,0.0,0,0.025104664
068790,(주)디엠에스,2012/12,0.0,0,0.054981116
068940,(주)셀피글로벌,2014/12,0.0,0,0.08401604
069140,(주)누리플랜,2012/12,0.0,0,0.12760136
069330,(주)유아이디,2015/12,0.0,0,0.04758115
069410,(주)엔텔스,2015/12,1.0,1,0.94461465
069460,(주)대호에이엘,2012/12,0.0,0,0.09650746
069510,에스텍(주),2021/12,1.0,0,0.1431107
069540,(주)라이트론,2015/12,1.0,1,0.98537153
069640,한세엠케이(주),2019/12,0.0,0,0.05851686
069730,디에스알제강(주),2012/12,1.0,1,0.9790228
069920,(주)아이에스이커머스,2012/12,0.0,0,0.11775981
070300,엑스큐어(주),2012/12,1.0,1,0.9913407
070480,에버테크노(주),2012/12,0.0,0,0.026564948
070590,한솔인티큐브(주),2012/12,1.0,1,0.9881363
070960,HJ 매그놀리아 용평 호텔 앤 리조트,2019/12,0.0,0,0.0049176686
071090,(주)하이스틸,2013/12,0.0,0,0.07582713
071200,(주)인피니트헬스케어,2012/12,1.0,1,0.8823633
071280,로체시스템즈(주),2012/12,1.0,1,0.9204228
071320,한국지역난방공사,2018/12,0.0,0,0.04620869
071460,(주)위니아,2018/12,1.0,1,0.956762
071670,에이테크솔루션(주),2012/12,0.0,0,0.06905284
071850,(주)캐스텍코리아,2019/12,0.0,0,0.041780543
071930,에이스하이텍(주),2013/12,0.0,0,0.041894794
071950,(주)코아스,2013/12,1.0,1,0.9846827
071970,STX중공업(주),2013/12,0.0,0,0.025316535
072130,유엔젤(주),2012/12,1.0,1,0.9459578
072470,우리산업홀딩스(주),2021/12,0.0,0,0.037139956
072520,(주)제넨바이오,2013/12,0.0,0,0.049049377
072770,(주)율호,2015/12,1.0,1,0.9415141
072870,메가스터디(주),2016/12,0.0,0,0.03858951
073010,(주)케이에스피,2013/12,0.0,0,0.066633664
073070,(주)에이팸,2018/12,0.0,0,0.112435326
073110,(주)엘엠에스,2020/12,0.0,0,0.11346973
073190,(주)듀오백,2012/12,1.0,1,0.97433054
073240,금호타이어(주),2017/12,0.0,0,0.00838695
073490,(주)이노와이어리스,2014/12,0.0,0,0.07182982
073540,(주)에프알텍,2015/12,0.0,0,0.050231002
073570,(주)리튬포어스,2012/12,0.0,0,0.0044969707
073640,테라사이언스(주),2012/12,0.0,0,0.04319977
074000,엠텍비젼(주),2012/12,0.0,0,0.009422647
074130,(주)디아이디,2013/12,0.0,0,0.03184313
074150,(주)엠제이비,2012/12,1.0,1,0.94579536
074430,(주)아미노로직스,2012/12,0.0,0,0.012529713
074610,(주)이엔플러스,2012/12,1.0,1,0.94367486
075180,새론오토모티브(주),2019/12,0.0,0,0.09127971
075580,(주)세진중공업,2020/12,0.0,1,0.8898301
075970,(주)동국알앤에스,2015/12,1.0,1,0.9816891
076080,(주)웰크론한텍,2014/12,1.0,1,0.87448525
076610,해성옵틱스(주),2017/12,0.0,0,0.052246485
077280,(주)한컴지엠디,2012/12,0.0,0,0.02017247
077970,STX엔진(주),2012/12,0.0,0,0.07399728
078130,국일제지(주),2012/12,0.0,0,0.068031006
078150,(주)에이치비테크놀러지,2021/12,1.0,1,0.82085645
078160,메디포스트(주),2012/12,0.0,0,0.05128919
078350,한양디지텍(주),2012/12,1.0,1,0.72437006
078520,(주)에이블씨엔씨,2018/12,1.0,1,0.9830314
078590,(주)휴림에이텍,2019/12,0.0,0,0.05865322
078600,대주전자재료(주),2013/12,0.0,0,0.054511815
078780,(주)아이디에스,2012/12,0.0,0,0.07683541
078860,(주)아이오케이컴퍼니,2017/12,0.0,0,0.011969932
078930,(주)지에스,2014/12,1.0,1,0.96129584
078940,퀀타피아(주),2012/12,0.0,0,0.032338057
079160,씨제이씨지브이(주),2019/12,0.0,0,0.009945941
079170,한창산업(주),2012/12,1.0,1,0.9663558
079190,(주)케스피온,2012/12,1.0,1,0.9554861
079550,엘아이지넥스원(주),2017/12,1.0,1,0.9722926
079650,(주)서산,2018/12,0.0,0,0.07221662
079660,(주)사조해표,2012/12,0.0,0,0.0536515
079810,(주)디이엔티,2013/12,0.0,0,0.06716584
079950,인베니아(주),2012/12,1.0,1,0.91890776
079970,(주)투비소프트,2017/12,0.0,0,0.03331357
079980,(주)휴비스,2019/12,1.0,1,0.9744177
080000,에스엔유프리시젼(주),2012/12,1.0,1,0.85726786
080160,(주)모두투어네트워크,2019/12,0.0,0,0.09692816
080220,(주)제주반도체,2012/12,0.0,0,0.045387
080440,(주)에스제이케이,2012/12,0.0,0,0.035533495
080470,(주)성창오토텍,2018/12,0.0,0,0.059203573
080530,(주)코디,2012/12,0.0,0,0.014422908
080580,(주)오킨스전자,2015/12,0.0,0,0.049153917
080720,한국유니온제약(주),2020/12,0.0,1,0.8579384
081220,세미텍(주),2012/12,0.0,0,0.08824079
081580,성우전자(주),2019/12,0.0,0,0.100363456
081660,(주)휠라홀딩스,2016/12,1.0,1,0.91070384
081970,(주)넥스지,2016/12,0.0,0,0.119509146
082210,(주)옵트론텍,2014/12,0.0,0,0.018144915
082270,(주)젬백스&카엘,2012/12,0.0,0,0.026937254
082390,(주)피엘에이,2012/12,0.0,0,0.004037836
082660,(주)코스나인,2016/12,0.0,0,0.09609105
082740,에이치에스디엔진(주),2013/12,0.0,0,0.03487714
082800,(주)비보존제약,2014/12,0.0,0,0.0714876
082850,우리바이오(주),2014/12,1.0,1,0.99343795
083310,(주)엘오티베큠,2019/12,1.0,1,0.98813987
083470,(주)이엠앤아이,2013/12,1.0,1,0.966965
083640,(주)인콘,2016/12,1.0,1,0.9152928
083650,비에이치아이(주),2014/12,0.0,0,0.112526044
083660,(주)씨에스에이코스믹,2012/12,0.0,0,0.021441858
083790,씨지인바이츠(주),2014/12,0.0,0,0.004719561
083930,(주)아바코,2012/12,1.0,1,0.94797605
084180,(주)수성샐바시온,2017/12,0.0,0,0.062328022
084650,(주)랩지노믹스,2017/12,0.0,0,0.024959829
084670,(주)동양고속,2020/12,0.0,0,0.18259588
084680,(주)이월드,2012/12,0.0,0,0.02069936
084730,팅크웨어(주),2013/12,1.0,1,0.96866703
084870,(주)티비에이치글로벌,2015/12,1.0,1,0.98804456
084990,(주)헬릭스미스,2012/12,1.0,1,0.83245504
085310,(주)엔케이,2012/12,0.0,0,0.051406745
085660,(주)차바이오텍,2017/12,1.0,1,0.93226933
085670,(주)뉴프렉스,2013/12,1.0,1,0.98600787
086040,(주)바이오톡스텍,2012/12,0.0,0,0.0064017405
086060,(주)진바이오텍,2013/12,1.0,1,0.97453916
086200,제이앤유글로벌,2013/12,0.0,0,0.08627234
086250,(주)화신테크,2014/12,0.0,0,0.043802507
086390,(주)유니테스트,2013/12,1.0,1,0.9377646
086520,(주)에코프로,2013/12,1.0,1,0.9253275
086670,(주)비엠티,2016/12,1.0,1,0.9382739
086820,(주)바이오솔루션,2019/12,0.0,0,0.14901741
086890,(주)이수앱지스,2012/12,0.0,0,0.003410702
086900,(주)메디톡스,2020/12,1.0,0,0.057541683
086960,(주)엠디에스테크,2021/12,1.0,1,0.9831502
087010,(주)펩트론,2016/12,0.0,0,0.077201
087220,(주)스틸플라워,2013/12,0.0,0,0.023543423
087260,모바일어플라이언스(주),2019/12,1.0,1,0.9274197
087600,(주)픽셀플러스,2016/12,0.0,0,0.0141763305
087730,(주)이엠네트웍스,2016/12,0.0,0,0.070722945
088290,이원컴포텍(주),2012/12,0.0,0,0.05082678
088390,(주)이녹스,2017/12,1.0,1,0.9147335
088790,(주)진도,2019/12,0.0,0,0.0766324
088800,(주)에이스테크놀로지,2012/12,1.0,1,0.83682406
088910,(주)동우팜투테이블,2012/12,1.0,1,0.9818879
089010,(주)켐트로닉스,2014/12,0.0,0,0.06321973
089140,(주)넥스턴바이오사이언스,2020/12,0.0,0,0.103701465
089230,더이앤엠(주),2012/12,0.0,0,0.037456512
089530,(주)에이티세미콘,2013/12,1.0,1,0.9450658
089590,(주)제주항공,2019/12,0.0,0,0.0035225463
089790,(주)제이티,2013/12,1.0,1,0.9533714
089850,유비벨록스(주),2014/12,0.0,0,0.033515874
089890,(주)코세스,2013/12,0.0,0,0.034717906
090080,평화산업(주),2013/12,0.0,0,0.049781557
090120,잘만테크(주),2012/12,1.0,1,0.8823976
090150,(주)아이윈,2017/12,0.0,0,0.0029307127
090360,(주)로보스타,2012/12,1.0,1,0.9406511
090370,(주)메타랩스,2012/12,0.0,0,0.06577327
090410,(주)덕신하우징,2016/12,1.0,1,0.8685153
090470,(주)제이스텍,2013/12,1.0,1,0.89433146
090710,휴림로봇(주),2012/12,0.0,0,0.064923
090730,(주)심팩메탈,2015/12,1.0,1,0.99088657
090740,(주)연이비앤티,2017/12,1.0,1,0.92260134
091090,세원이앤씨(주),2012/12,0.0,0,0.01289665
091120,(주)이엠텍,2019/12,1.0,1,0.9713117
091340,에스엔케이폴리텍(주),2012/12,0.0,0,0.12743399
091440,(주)텔레필드,2016/12,1.0,1,0.97518075
091580,상신이디피(주),2015/12,0.0,0,0.07311693
091810,(주)티웨이항공,2019/12,0.0,0,0.031213788
091970,나노캠텍(주),2015/12,0.0,0,0.03154835
092040,아미코젠(주),2019/12,1.0,1,0.95899504
092070,(주)디엔에프,2012/12,0.0,0,0.05392827
092200,(주)디아이씨,2019/12,0.0,0,0.03487525
092220,(주)케이이씨,2012/12,0.0,0,0.006485086
092300,현우산업(주),2012/12,0.0,0,0.014170421
092460,한라아이엠에스(주),2013/12,1.0,1,0.95908606
