날짜,year,sum,수익률
2013-09-27,2012,924261,-0.0016580326551421942
2013-09-30,2012,915648,-0.00931879631402821
2013-10-01,2012,908634,-0.007660148878171569
2013-10-02,2012,909988,0.0014901489488616804
2013-10-04,2012,908417,-0.001726396392040308
2013-10-07,2012,903552,-0.005355470009918317
2013-10-08,2012,904224,0.0007437314067149092
2013-10-10,2012,908908,0.0051801323565840995
2013-10-11,2012,914301,0.005933493818956359
2013-10-14,2012,915095,0.000868422981053385
2013-10-15,2012,923555,0.00924494178200086
2013-10-16,2012,909744,-0.014954171651931913
2013-10-17,2012,910262,0.0005693909495418925
2013-10-18,2012,915565,0.005825795210609774
2013-10-21,2012,916909,0.0014679460224014118
2013-10-22,2012,915924,-0.0010742614588797883
2013-10-23,2012,904985,-0.011943130652761536
2013-10-24,2012,916840,0.013099664635325414
2013-10-25,2012,909576,-0.0079228654945247
2013-10-28,2012,911858,0.0025088612716255287
2013-10-29,2012,912028,0.00018643253664496484
2013-10-30,2012,916129,0.004496572473652094
2013-10-31,2012,908568,-0.008253204515957901
2013-11-01,2012,909754,0.0013053508378018108
2013-11-04,2012,906115,-0.0039999824128280626
2013-11-05,2012,897469,-0.009541835197519055
2013-11-06,2012,898948,0.0016479677849596808
2013-11-07,2012,888271,-0.011877216479707409
2013-11-08,2012,880466,-0.008786732877691605
2013-11-11,2012,862511,-0.020392610276830703
2013-11-12,2012,874041,0.01336794545228992
2013-11-13,2012,862856,-0.01279688252610578
2013-11-14,2012,865851,0.003471031087458387
2013-11-15,2012,877740,0.013730999906450325
2013-11-18,2012,873642,-0.004668808531000046
2013-11-19,2012,869751,-0.004453769392955054
2013-11-20,2012,865878,-0.00445299861684556
2013-11-21,2012,861930,-0.004559533791134496
2013-11-22,2012,867350,0.0062882136600419525
2013-11-25,2012,871045,0.004260102611402639
2013-11-26,2012,876386,0.0061317153533972935
2013-11-27,2012,881083,0.00535951053531214
2013-11-28,2012,893091,0.013628681974342971
2013-11-29,2012,898964,0.0065760376042307556
2013-12-02,2012,893449,-0.0061348396598751576
2013-12-03,2012,879193,-0.015956142991933486
2013-12-04,2012,874345,-0.005514147633113531
2013-12-05,2012,877189,0.003252720607997972
2013-12-06,2012,882706,0.00628940855391491
2013-12-09,2012,882929,0.0002526322467504283
2013-12-10,2012,879317,-0.004090929168710011
2013-12-11,2012,877725,-0.0018104961009510756
2013-12-12,2012,875029,-0.003071577088495814
2013-12-13,2012,877177,0.0024547757845740925
2013-12-16,2012,871595,-0.006363595944718137
2013-12-17,2012,871405,-0.00021799115414844472
2013-12-18,2012,869903,-0.0017236531807827138
2013-12-19,2012,867081,-0.0032440398527192604
2013-12-20,2012,868979,0.0021889535118402303
2013-12-23,2012,867181,-0.0020690948803135933
2013-12-24,2012,871405,0.004870955429143287
2013-12-26,2012,869804,-0.0018372628112072187
2013-12-27,2012,880650,0.01246947588192282
2013-12-30,2012,893698,0.014816328848010096
2014-01-02,2012,885689,-0.008961640285644612
2014-01-03,2012,886068,0.0004279154421020781
2014-01-06,2012,891370,0.005983739396976384
2014-01-07,2012,896609,0.005877469513221323
2014-01-08,2012,897678,0.0011922699861366404
2014-01-09,2012,902119,0.004947208241708134
2014-01-10,2012,897861,-0.004719998137717951
2014-01-13,2012,898234,0.0004154317873257263
2014-01-14,2012,894205,-0.004485468151951499
2014-01-15,2012,901455,0.00810776052471196
2014-01-16,2012,905604,0.004602559195966416
2014-01-17,2012,907162,0.00172039876148955
2014-01-20,2012,905108,-0.002264204188447083
2014-01-21,2012,898321,-0.007498552658909197
2014-01-22,2012,904794,0.007205664790203015
2014-01-23,2012,903132,-0.0018368822074417146
