날짜,year,sum,수익률
2013-09-30,2012,948878,-0.009773095133489118
2013-10-01,2012,941483,-0.007793414959562761
2013-10-02,2012,943520,0.002163607839971604
2013-10-04,2012,942062,-0.001545277259623501
2013-10-07,2012,938312,-0.003980629725007456
2013-10-08,2012,939074,0.0008120966160509724
2013-10-10,2012,944831,0.006130507286965736
2013-10-11,2012,950988,0.006516509301663476
2013-10-14,2012,950662,-0.0003428013813002728
2013-10-15,2012,959956,0.009776345325678282
2013-10-16,2012,946751,-0.013755838809278775
2013-10-17,2012,946337,-0.00043728498834438856
2013-10-18,2012,951089,0.005021466982692235
2013-10-21,2012,951883,0.0008348324920171013
2013-10-22,2012,950963,-0.0009665053373155708
2013-10-23,2012,939299,-0.012265461432253377
2013-10-24,2012,951292,0.012768032330493284
2013-10-25,2012,943922,-0.007747358329514009
2013-10-28,2012,946522,0.0027544648816322237
2013-10-29,2012,946191,-0.0003497013275972627
2013-10-30,2012,950385,0.004432508869773644
2013-10-31,2012,943534,-0.0072086575440479805
2013-11-01,2012,945364,0.0019395167529734358
2013-11-04,2012,941401,-0.004192036083455641
2013-11-05,2012,932780,-0.00915762783341001
2013-11-06,2012,933712,0.0009991637899611217
2013-11-07,2012,923346,-0.011101924362115989
2013-11-08,2012,915165,-0.00886016726124339
2013-11-11,2012,896263,-0.02065419896958476
2013-11-12,2012,908344,0.013479302392266579
2013-11-13,2012,896111,-0.013467364786908909
2013-11-14,2012,899198,0.0034448857340216854
2013-11-15,2012,913460,0.01586080040213611
2013-11-18,2012,908838,-0.0050598822061174165
2013-11-19,2012,905215,-0.003986409018989057
2013-11-20,2012,901087,-0.004560242594300767
2013-11-21,2012,896953,-0.0045877922997445975
2013-11-22,2012,902552,0.006242244576917688
2013-11-25,2012,906185,0.0040252528386175435
2013-11-26,2012,911559,0.005930356384181934
2013-11-27,2012,916038,0.004913560175479503
2013-11-28,2012,928292,0.013377174309362694
2013-11-29,2012,934488,0.0066746239329866786
2013-12-02,2012,927523,-0.00745327922883976
2013-12-03,2012,913317,-0.015316062243200479
2013-12-04,2012,907896,-0.005935507605792978
2013-12-05,2012,910443,0.0028053874012001767
2013-12-06,2012,916068,0.006178310998052661
2013-12-09,2012,915540,-0.0005763764262041171
2013-12-10,2012,911085,-0.004865980732682407
2013-12-11,2012,908538,-0.0027955679217636087
2013-12-12,2012,906165,-0.002611888550616448
2013-12-13,2012,907841,0.0018495527856405847
2013-12-16,2012,901699,-0.006765501888546521
2013-12-17,2012,901297,-0.00044582504804813183
2013-12-18,2012,900216,-0.0011993826674225883
2013-12-19,2012,897218,-0.0033303118362704165
2013-12-20,2012,899621,0.0026782788575352434
2013-12-23,2012,897920,-0.0018907962353035268
2013-12-24,2012,902378,0.00496480755523887
2013-12-26,2012,900163,-0.002454625445212577
2013-12-27,2012,910986,0.01202337798820885
2013-12-30,2012,923944,0.014224148340369558
2014-01-02,2012,915896,-0.00871048461811541
2014-01-03,2012,916266,0.0004039759972747081
2014-01-06,2012,922156,0.00642826428133314
2014-01-07,2012,927624,0.005929582413387813
2014-01-08,2012,928830,0.001300095728441697
2014-01-09,2012,933737,0.005282990428818968
2014-01-10,2012,929470,-0.004569809271775638
2014-01-13,2012,929659,0.0002033416893498785
2014-01-14,2012,925987,-0.003949835369743138
2014-01-15,2012,933374,0.007977433808465939
2014-01-16,2012,938104,0.0050676363387023304
2014-01-17,2012,939536,0.0015264832044208365
2014-01-20,2012,937036,-0.002660887927657951
2014-01-21,2012,930004,-0.00750451423424503
2014-01-22,2012,936867,0.007379538152524123
2014-01-23,2012,934615,-0.002403756349620645
2014-01-24,2012,930138,-0.004790207732595753
2014-01-27,2012,910137,-0.021503260806460922
2014-01-28,2012,914253,0.004522396078832092
2014-01-29,2012,921851,0.00831060986400911
2014-02-03,2012,912627,-0.010005955409279843
2014-02-04,2012,898127,-0.01588819966974464
2014-02-05,2012,898256,0.00014363224800062468
2014-02-06,2012,911735,0.015005744464829718
2014-02-07,2012,920772,0.009911871322259236
2014-02-10,2012,923762,0.003247275112622905
2014-02-11,2012,929983,0.0067344186056581545
2014-02-12,2012,940145,0.01092708146277932
2014-02-13,2012,936277,-0.004114258970690732
2014-02-14,2012,943966,0.008212313236360513
2014-02-17,2012,945097,0.0011981363735558137
2014-02-18,2012,957265,0.012874868928797856
2014-02-19,2012,962982,0.005972222947668637
2014-02-20,2012,963861,0.0009127896471585739
2014-02-21,2012,967835,0.004123001138131022
2014-02-24,2012,973246,0.005590829015276411
2014-02-25,2012,974704,0.0014980796222126003
2014-02-26,2012,973133,-0.001611771368538517
2014-02-27,2012,970829,-0.0023676105938242875
2014-02-28,2012,967180,-0.0037586433862194513
2014-03-03,2012,966858,-0.00033292665274298194
2014-03-04,2012,973880,0.007262700417227652
2014-03-05,2012,987254,0.013732698073684713
2014-03-06,2012,993750,0.0065798669845855695
2014-03-07,2012,996678,0.0029464150943396827
2014-03-10,2012,994809,-0.0018752295124403462
2014-03-11,2012,1005442,0.010688483920028968
2014-03-12,2012,991292,-0.01407341248923355
2014-03-13,2012,1000508,0.009296957909475712
2014-03-14,2012,995735,-0.004770576547114103
2014-03-17,2012,985745,-0.010032789848704704
2014-03-18,2012,990636,0.0049617294533577105
2014-03-19,2012,996097,0.005512620175321725
2014-03-20,2012,993351,-0.00275675963284705
2014-03-21,2012,1002274,0.008982726146145703
2014-03-24,2012,1012794,0.010496131796295272
2014-03-25,2012,1009804,-0.0029522291798727007
2014-03-26,2012,1010831,0.0010170290472211185
2014-03-27,2012,1009797,-0.0010229207454065525
2014-03-28,2012,1020017,0.010120846071042022
2014-03-31,2012,1015346,-0.0045793354424484845
2014-04-01,2013,660507,0.0
2014-04-02,2013,668441,0.012011984732940073
2014-04-03,2013,671134,0.004028777408926043
2014-04-04,2013,676448,0.007917941871518952
2014-04-07,2013,680884,0.006557784190359017
2014-04-08,2013,685585,0.006904259756434383
2014-04-09,2013,683402,-0.003184142010108193
2014-04-10,2013,682753,-0.0009496606682450892
2014-04-11,2013,681981,-0.0011307163791297592
2014-04-14,2013,682349,0.0005396044757846052
2014-04-15,2013,678951,-0.0049798563491703085
2014-04-16,2013,680678,0.0025436298053909123
2014-04-17,2013,681945,0.0018613793893735853
2014-04-18,2013,685574,0.005321543526237482
2014-04-21,2013,681283,-0.00625898881812903
2014-04-22,2013,685288,0.005878614320333764
2014-04-23,2013,681503,-0.005523225271710563
2014-04-24,2013,672851,-0.012695468691994005
2014-04-25,2013,661909,-0.016262144219151065
2014-04-28,2013,660359,-0.002341711625011844
2014-04-29,2013,659136,-0.00185202291480846
2014-04-30,2013,659370,0.00035501019516459564
2014-05-02,2013,662875,0.005315680118901378
2014-05-07,2013,651952,-0.0164782198755421
2014-05-08,2013,649495,-0.003768682356983355
2014-05-09,2013,653173,0.005662861145967257
2014-05-12,2013,653474,0.0004608273765143167
2014-05-13,2013,658128,0.007121935991332373
2014-05-14,2013,671801,0.020775593805460346
2014-05-15,2013,676373,0.006805586773464212
2014-05-16,2013,672697,-0.005434870995737584
2014-05-19,2013,662807,-0.01470201294193374
2014-05-20,2013,660226,-0.003894044571044031
2014-05-21,2013,660871,0.0009769381999498172
2014-05-22,2013,665481,0.0069756427502492
